Protein	Gene	ProteinName	EntrezID	ProteinRef	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
Q9P2Y5	UVRAG	UV radiation resistance associated	7405	Q9P2Y5	Cal33-HSC6	0.722774309255182	0.336474121413535	2.1480829081856	6	0.0753052943464967	0.135541015940783	NA	0.208333333333333	0.208333333333333
Q9UBB4	ATXN10	ataxin 10	25814	Q9UBB4	Cal33-HSC6	1.06795538541098	0.309435920704194	3.45129738971673	4	0.0260236105468179	0.0599126362842142	NA	0.5625	0.3125
Q9UBB5	MBD2	methyl-CpG binding domain protein 2	8932	Q9UBB5	Cal33-HSC6	-0.0288389849067208	0.126262338952783	-0.228405280196065	6	0.826916578828857	0.873267790046792	NA	0.375	0.375
Q9UBB9	TFIP11	tuftelin interacting protein 11	24144	Q9UBB9	Cal33-HSC6	-1.17107522422572	0.259956701514537	-4.50488568828157	6	0.00408264468503594	0.0155492113363091	NA	0.291666666666667	0.180555555555556
Q9UBC1	NFKBIL1	NFKB inhibitor like 1	4795	Q9UBC1	Cal33-HSC6	0.216244890719158	0.126392686169125	1.71089718300474	4	0.162270160072257	0.245681497703312	NA	0.25	0
Q9UBC2	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1	58513	Q9UBC2	Cal33-HSC6	0.329407281269238	0.215573572796698	1.52805038667654	6	0.177361561084542	0.26327235920428	NA	0.263888888888889	0.152777777777778
Q9UBF8	PI4KB	phosphatidylinositol 4-kinase beta	5298	Q9UBF8	Cal33-HSC6	0.752958682410915	0.0993808475206533	7.57649689246648	6	0.000274799992596719	0.00257342110714104	NA	0.166666666666667	0.0555555555555556
Q9UBH6	XPR1	xenotropic and polytropic retrovirus receptor 1	9213	Q9UBH6	Cal33-HSC6	1.5844600026744	0.450159760451805	3.51977262713165	6	0.012522003379031	0.0344460573006225	NA	0.166666666666667	0.166666666666667
Q9UBI6	GNG12	G protein subunit gamma 12	55970	Q9UBI6	Cal33-HSC6	-0.61253050923303	0.391189861825064	-1.56581386433513	6	0.168431578577199	0.252804056163156	NA	0.375	0.125
Q9UBK8	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	4552	Q9UBK8	Cal33-HSC6	-0.251670782186384	0.280418090356876	-0.897484116898784	6	0.404032992024642	0.505336458811178	NA	0.25	0.25
Q9UBL3	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit	9070	Q9UBL3	Cal33-HSC6	-0.00788087685139889	0.375066614406448	-0.0210119390761307	4	0.984242495025617	0.988589307306488	NA	0.25	0
Q9UBM7	DHCR7	7-dehydrocholesterol reductase	1717	Q9UBM7	Cal33-HSC6	-0.542104202917427	0.232711290956681	-2.32951396852651	6	0.0586797477468859	0.112416556453721	NA	0	0
Q9UBP0	SPAST	spastin	6683	Q9UBP0	Cal33-HSC6	-1.34020011634124	0.292015336171547	-4.58948538084291	6	0.00373305925142642	0.0144537664393552	NA	0.1875	0.1875
Q9UBT7	CTNNAL1	catenin alpha like 1	8727	Q9UBT7	Cal33-HSC6	0.136430870952929	0.362895541115786	0.375950805384516	5	0.722376734199612	0.788911700987196	NA	0.125	0
Q9UBU7	DBF4	DBF4 zinc finger	10926	Q9UBU7	Cal33-HSC6	0.715473446385287	0.208127185054867	3.43767416157901	6	0.0138403339039397	0.036976274018962	NA	0	0
Q9UBU9	NXF1	nuclear RNA export factor 1	10482	Q9UBU9	Cal33-HSC6	0.356532607688174	0.408695044742506	0.872368315384894	6	0.416547247278011	0.516466680425695	NA	0.6875	0.354166666666667
Q9UBW7	ZMYM2	zinc finger MYM-type containing 2	7750	Q9UBW7	Cal33-HSC6	0.0246830528490589	0.0609117709347454	0.405226321124398	6	0.699364043778741	0.770540428356506	NA	0.45	0.45
Q9UBY5	LPAR3	lysophosphatidic acid receptor 3	23566	Q9UBY5	Cal33-HSC6	0.125876416891529	0.209161489611589	0.601814498095609	4	0.579744729480087	0.667115004938416	NA	0.25	0
Q9UDT6	CLIP2	CAP-Gly domain containing linker protein 2	7461	Q9UDT6	Cal33-HSC6	3.14469982357718	0.213447987416645	14.7328623784998	6	6.14447787938843e-06	0.000326374474703182	NA	0.25	0.25
Q9UDY2	TJP2	tight junction protein 2	9414	Q9UDY2	Cal33-HSC6	-1.23273079095738	0.144947095710224	-8.504694660608	6	0.000144680418879384	0.00175156826506448	NA	0.36443661971831	0.265845070422535
Q9UEE5	STK17A	serine/threonine kinase 17a	9263	Q9UEE5	Cal33-HSC6	1.03122835951296	0.280011515346151	3.68280696684261	6	0.010296286671245	0.0297489807270819	NA	0.375	0.375
Q9UEE9	CFDP1	craniofacial development protein 1	10428	Q9UEE9	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q9UER7	DAXX	death domain associated protein	1616	Q9UER7	Cal33-HSC6	-1.01732408722539	0.168442218112509	-6.0396027707607	6	0.000931782262287628	0.00572740294039345	NA	0.551136363636364	0.414772727272727
Q9UEY8	ADD3	adducin 3	120	Q9UEY8	Cal33-HSC6	0.0501139792027329	0.216106104115427	0.231895250751297	6	0.824326058880291	0.871109914196762	NA	0.388157894736842	0.230263157894737
Q9UFC0	LRWD1	leucine rich repeats and WD repeat domain containing 1	222229	Q9UFC0	Cal33-HSC6	-0.482048153101326	0.0894574961397586	-5.38857193530463	6	0.00168195532362647	0.00847690730418834	NA	0.328947368421053	0.171052631578947
Q9UGN5	PARP2	poly(ADP-ribose) polymerase 2	10038	Q9UGN5	Cal33-HSC6	-2.05186957818705	0.709990272051028	-2.8899967491943	6	0.027693675332455	0.0627145535266976	NA	0.642857142857143	0.357142857142857
Q9UGP4	LIMD1	LIM domains containing 1	8994	Q9UGP4	Cal33-HSC6	0.668840419120386	0.447901755402714	1.49327483327013	4	0.209659461252288	0.301924796303611	NA	0.666666666666667	0.166666666666667
Q9UGP8	SEC63	SEC63 homolog, protein translocation regulator	11231	Q9UGP8	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9UGU0	TCF20	transcription factor 20	6942	Q9UGU0	Cal33-HSC6	-0.871169723705954	0.0984560961229668	-8.84830658548463	6	0.000115846822794641	0.00160372297294842	NA	0.351851851851852	0.203703703703704
Q9UGU5	HMGXB4	HMG-box containing 4	10042	Q9UGU5	Cal33-HSC6	0.714129312429687	0.130768666120795	5.46101243986095	6	0.00157108153835961	0.00816126332685846	NA	0.267857142857143	0.125
Q9UGV2	NDRG3	NDRG family member 3	57446	Q9UGV2	Cal33-HSC6	0.131085663945188	0.0934358745759719	1.40294789918837	6	0.210203909394928	0.302162188493657	NA	0.611111111111111	0.388888888888889
Q9UGY1	NOL12	nucleolar protein 12	79159	Q9UGY1	Cal33-HSC6	0.773436258408505	0.443818459276092	1.7426860966307	4	0.156346460627889	0.237937624115387	NA	0.71875	0.28125
Q9UH62	ARMCX3	armadillo repeat containing X-linked 3	51566	Q9UH62	Cal33-HSC6	-1.94674024006942	0.59174616158436	-3.28982318171216	3	0.0460841238081722	0.0933408716318195	NA	0.5	0.125
Q9UH99	SUN2	Sad1 and UNC84 domain containing 2	25777	Q9UH99	Cal33-HSC6	-0.153306353289421	0.259309733639549	-0.591209404821353	6	0.575959645775507	0.663576669953181	NA	0.214285714285714	0.214285714285714
Q9UHB6	LIMA1	LIM domain and actin binding 1	51474	Q9UHB6	Cal33-HSC6	-1.60400753969015	0.116536434589449	-13.7640004633828	6	9.14694552034412e-06	0.00036609396635594	NA	0.365079365079365	0.206349206349206
Q9UHB7	AFF4	AF4/FMR2 family member 4	27125	Q9UHB7	Cal33-HSC6	0.0472375417254198	0.0988070660065015	0.478078579140399	6	0.64951443775528	0.727896713279458	NA	0.407894736842105	0.276315789473684
Q9UHD1	CHORDC1	cysteine and histidine rich domain containing 1	26973	Q9UHD1	Cal33-HSC6	3.36024805565262	0.257519282404866	13.0485298975388	5	4.71572083182714e-05	0.000913020981300347	NA	0.291666666666667	0.166666666666667
Q9UHD8	SEPTIN9	septin 9	10801	Q9UHD8	Cal33-HSC6	-0.463829969970616	0.150838388583135	-3.07501276251684	6	0.021801697322487	0.0522619008228575	NA	0.359375	0.203125
Q9UHF7	TRPS1	transcriptional repressor GATA binding 1	7227	Q9UHF7	Cal33-HSC6	-0.745186273057859	0.246104087105228	-3.02793131891075	6	0.0231594684239274	0.0547030767520658	NA	0.625	0.625
Q9UHI6	DDX20	DEAD-box helicase 20	11218	Q9UHI6	Cal33-HSC6	-0.0137281505071416	0.283688042678422	-0.0483917135792123	6	0.962974668585491	0.974916166860478	NA	0.3	0.3
Q9UHJ3	SFMBT1	Scm like with four mbt domains 1	51460	Q9UHJ3	Cal33-HSC6	-0.673317943966786	0.432234283367139	-1.55776154247087	6	0.170299362714569	0.255048528167068	NA	0.3125	0.3125
Q9UHK0	NUFIP1	nuclear FMR1 interacting protein 1	26747	Q9UHK0	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q9UHR4	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1	55971	Q9UHR4	Cal33-HSC6	1.02436672900023	0.0724804263013069	14.1330119216167	6	7.83686397864969e-06	0.000341816094630419	NA	0.45625	0.35625
Q9UHR5	SAP30BP	SAP30 binding protein	29115	Q9UHR5	Cal33-HSC6	-0.0104815418768535	0.660844040026734	-0.0158608404434267	4	0.988104993071935	0.990905920611352	NA	0.25	0
Q9UHV5	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	51195	Q9UHV5	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9UHV7	MED13	mediator complex subunit 13	9969	Q9UHV7	Cal33-HSC6	0.73295631056042	0.357889368454735	2.04799688162048	6	0.0864815257417288	0.151295152726189	NA	0.3125	0.3125
Q9UHW9	SLC12A6	solute carrier family 12 member 6	9990	Q9UHW9	Cal33-HSC6	-1.53623627748114	0.856702224828016	-1.79319748794809	2	0.214804568391079	0.30711169544553	NA	0.625	0.125
Q9UHX1	PUF60	poly(U) binding splicing factor 60	22827	Q9UHX1	Cal33-HSC6	0.194877278010814	0.338277384923885	0.576087219234779	3	0.604933696959076	0.690705946175714	NA	0.375	0
Q9UHY1	NRBP1	nuclear receptor binding protein 1	29959	Q9UHY1	Cal33-HSC6	-0.600955898750072	0.373235221061684	-1.61012644262411	5	0.168285323782952	0.252745505153264	NA	0.3125	0.1875
Q9UI10	EIF2B4	eukaryotic translation initiation factor 2B subunit delta	8890	Q9UI10	Cal33-HSC6	-0.539249545887684	0.36857456347007	-1.46306771908169	6	0.193775412997955	0.282112901227932	NA	0	0
Q9UI30	TRMT112	tRNA methyltransferase subunit 11-2	51504	Q9UI30	Cal33-HSC6	1.8141712816092	0.119435305874103	15.1895728681896	2	0.00430622338129449	0.0161686500542944	NA	0.5	0
Q9UID3	VPS51	VPS51 subunit of GARP complex	738	Q9UID3	Cal33-HSC6	-0.0161569820890776	0.267793106032657	-0.060333823855448	5	0.954227073081899	0.969141627015236	NA	0.6875	0.34375
Q9UID6	ZNF639	zinc finger protein 639	51193	Q9UID6	Cal33-HSC6	-0.373846227010319	0.155952994934788	-2.39717247601846	6	0.0535006146666215	0.105222884855049	NA	0.1875	0.1875
Q9UIF8	BAZ2B	bromodomain adjacent to zinc finger domain 2B	29994	Q9UIF8	Cal33-HSC6	0.676858458967626	0.255552949490545	2.64860358808995	6	0.0380996503323821	0.0801250242128827	NA	0.225	0.225
Q9UIF9	BAZ2A	bromodomain adjacent to zinc finger domain 2A	11176	Q9UIF9	Cal33-HSC6	-0.469118095772935	0.132551331648957	-3.53914283573797	6	0.0122315793306376	0.0337774055409801	NA	0.392241379310345	0.219827586206897
Q9UIG0	BAZ1B	bromodomain adjacent to zinc finger domain 1B	9031	Q9UIG0	Cal33-HSC6	1.59536104283164	0.08341511359948	19.1255633900088	6	1.32149798703907e-06	0.000153739791840006	NA	0.325757575757576	0.265151515151515
Q9UIL8	PHF11	PHD finger protein 11	51131	Q9UIL8	Cal33-HSC6	1.12627175303886	0.505276146947751	2.22902220863262	3	0.112098382269173	0.184359374986348	NA	0.375	0
Q9UIS9	MBD1	methyl-CpG binding domain protein 1	4152	Q9UIS9	Cal33-HSC6	-0.408925250066422	0.491228651797605	-0.832453987710201	6	0.437025708321967	0.537462284780665	NA	0.421875	0.421875
Q9UJ41	RABGEF1	RAB guanine nucleotide exchange factor 1	27342	Q9UJ41	Cal33-HSC6	0.959110794195026	0.22312366462959	4.29856149856295	6	0.00510081685246133	0.0179458573019192	NA	0.5	0.5
Q9UJ70	NAGK	N-acetylglucosamine kinase	55577	Q9UJ70	Cal33-HSC6	0.334593194591659	0.392451348555065	0.852572416488237	5	0.432827501239411	0.533742356292132	NA	0.125	0
Q9UJF2	RASAL2	RAS protein activator like 2	9462	Q9UJF2	Cal33-HSC6	0.235313886410059	0.225433618518871	1.04382783701962	6	0.336784712801069	0.437631820299242	NA	0.458333333333333	0.458333333333333
Q9UJK0	TSR3	TSR3 ribosome maturation factor	115939	Q9UJK0	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.8125	0
Q9UJM3	ERRFI1	ERBB receptor feedback inhibitor 1	54206	Q9UJM3	Cal33-HSC6	1.15584122065521	0.210337381166798	5.49517738712657	6	0.00152169578977279	0.00800839569361417	NA	0.275	0.275
Q9UJU6	DBNL	drebrin like	28988	Q9UJU6	Cal33-HSC6	0.527721799174568	0.279160854291824	1.8903861019959	6	0.107594495404984	0.17908043563485	NA	0.428571428571429	0.285714285714286
Q9UJV9	DDX41	DEAD-box helicase 41	51428	Q9UJV9	Cal33-HSC6	-1.58750022678723	0.416222602024013	-3.8140654041071	6	0.00882159654677861	0.0266236619952067	NA	0.541666666666667	0.375
Q9UJX2	CDC23	cell division cycle 23	8697	Q9UJX2	Cal33-HSC6	1.16439974539262	0.336697954303993	3.45829171371003	6	0.0134954356121515	0.0363531869620054	NA	0.534090909090909	0.443181818181818
Q9UJX3	ANAPC7	anaphase promoting complex subunit 7	51434	Q9UJX3	Cal33-HSC6	0.0906954804616288	0.4792077001122	0.189261317045602	1	0.880920969041203	0.918419242117613	NA	0.8125	0
Q9UJX4	ANAPC5	anaphase promoting complex subunit 5	51433	Q9UJX4	Cal33-HSC6	2.34226880522723	0.481745364856571	4.86204741362606	2	0.0397940980732767	0.0828133387354987	NA	0.5	0
Q9UJX5	ANAPC4	anaphase promoting complex subunit 4	29945	Q9UJX5	Cal33-HSC6	0.854754223498938	0.46472145367561	1.83928290105492	6	0.11549287361524	0.188772746196573	NA	0.25	0.25
Q9UJX6	ANAPC2	anaphase promoting complex subunit 2	29882	Q9UJX6	Cal33-HSC6	0.529923045012905	0.170993893357488	3.09907584772646	6	0.0211413947195673	0.0513065554779744	NA	0	0
Q9UJY1	HSPB8	heat shock protein family B (small) member 8	26353	Q9UJY1	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9UK58	CCNL1	cyclin L1	57018	Q9UK58	Cal33-HSC6	0.584931462146171	0.0956835046399137	6.11319019247306	6	0.000874242842316519	0.00551205784145703	NA	0.367647058823529	0.25
Q9UK59	DBR1	debranching RNA lariats 1	51163	Q9UK59	Cal33-HSC6	-1.34721171807193	0.117122679999225	-11.5025690846627	6	2.59385865510886e-05	0.000658657429536699	NA	0.125	0.125
Q9UK61	TASOR	transcription activation suppressor	23272	Q9UK61	Cal33-HSC6	-1.09802592976951	0.147877494533079	-7.42524028579543	6	0.000306988103123906	0.00271687311722531	NA	0.284090909090909	0.284090909090909
Q9UK76	JPT1	Jupiter microtubule associated homolog 1	51155	Q9UK76	Cal33-HSC6	-0.552223213239097	0.263795503139138	-2.09337614427729	6	0.0812181801501235	0.143825742824245	NA	0.3	0.3
Q9UKA4	AKAP11	A-kinase anchoring protein 11	11215	Q9UKA4	Cal33-HSC6	0.790341762226762	0.25017231788081	3.15918950954161	6	0.0195851356903982	0.0484154286011086	NA	0.361111111111111	0.361111111111111
Q9UKE5	TNIK	TRAF2 and NCK interacting kinase	23043	Q9UKE5	Cal33-HSC6	-2.15090119216482	0.237423033915877	-9.05936191905846	6	0.000101440021650134	0.00148841027158538	NA	0.515625	0.390625
Q9UKF6	CPSF3	cleavage and polyadenylation specific factor 3	51692	Q9UKF6	Cal33-HSC6	-0.636785014664518	0.334589132610683	-1.90318498899204	6	0.105702011686316	0.176669399059964	NA	0	0
Q9UKG1	APPL1	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1	26060	Q9UKG1	Cal33-HSC6	-0.313391732976931	0.227270638773328	-1.37893629669206	6	0.217114681256033	0.309975380708575	NA	0.0625	0.0625
Q9UKI8	TLK1	tousled like kinase 1	9874	Q9UKI8	Cal33-HSC6	-1.02268439207938	0.264178811227198	-3.87118250448879	6	0.00825455967318356	0.0256665214838051	NA	0.421875	0.421875
Q9UKJ3	GPATCH8	G-patch domain containing 8	23131	Q9UKJ3	Cal33-HSC6	-0.773282743963162	0.189791638170124	-4.07437730881491	6	0.00654343299412785	0.0215675886680156	NA	0.434782608695652	0.239130434782609
Q9UKK3	PARP4	poly(ADP-ribose) polymerase family member 4	143	Q9UKK3	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9UKL0	RCOR1	REST corepressor 1	23186	Q9UKL0	Cal33-HSC6	0.133654520116589	0.21710255212864	0.61562850738574	6	0.560750807777765	0.649956524195269	NA	0.21875	0.21875
Q9UKL3	CASP8AP2	caspase 8 associated protein 2	9994	Q9UKL3	Cal33-HSC6	-0.00671708174474901	0.272428047283716	-0.024656351692576	6	0.981128643059599	0.985968438770138	NA	0.275	0.275
Q9UKM9	RALY	RALY heterogeneous nuclear ribonucleoprotein	22913	Q9UKM9	Cal33-HSC6	-0.456124223205506	0.304017079531325	-1.50032433674013	6	0.184199308339077	0.271272246878641	NA	0.4	0.266666666666667
Q9UKN8	GTF3C4	general transcription factor IIIC subunit 4	9329	Q9UKN8	Cal33-HSC6	-1.38638897229938	0.265077695291085	-5.23012308061968	6	0.00195695443634314	0.00941230049141474	NA	0.25	0.25
Q9UKS6	PACSIN3	protein kinase C and casein kinase substrate in neurons 3	29763	Q9UKS6	Cal33-HSC6	-1.11302198827539	0.241992036816509	-4.59941576143408	6	0.00369428639593661	0.0143973168722915	NA	0.269230769230769	0.192307692307692
Q9UKS7	IKZF2	IKAROS family zinc finger 2	22807	Q9UKS7	Cal33-HSC6	-1.28890317788351	0.486942640882123	-2.64693019191868	6	0.0381849613537213	0.0802514303301971	NA	0	0
Q9UKT5	FBXO4	F-box protein 4	26272	Q9UKT5	Cal33-HSC6	0.707409420335511	0.385385511398031	1.83558903854299	6	0.116085589893291	0.189352724498073	NA	0	0
Q9UKV3	ACIN1	apoptotic chromatin condensation inducer 1	22985	Q9UKV3	Cal33-HSC6	-1.08299399428116	0.0925092858581181	-11.7068679563926	6	2.34307021498292e-05	0.000621694630375469	NA	0.272916666666667	0.172916666666667
Q9UKV5	AMFR	autocrine motility factor receptor	267	Q9UKV5	Cal33-HSC6	1.13893123245928	0.129862799089608	8.77026554520352	6	0.000121763255717999	0.00163584053251523	NA	0.416666666666667	0.416666666666667
Q9UKV8	AGO2	argonaute RISC catalytic component 2	27161	Q9UKV8	Cal33-HSC6	0.230805683309261	0.413525793795319	0.558140959457301	4	0.606511412979035	0.691914130750716	NA	0.25	0
Q9UKX7	NUP50	nucleoporin 50	10762	Q9UKX7	Cal33-HSC6	-0.733877517029536	0.507792117824555	-1.44523219496506	3	0.244149356580393	0.338973565034403	NA	0.5625	0.1875
Q9UKY7	CDV3	CDV3 homolog	55573	Q9UKY7	Cal33-HSC6	-0.471260163727463	0.282534029922386	-1.6679766464129	6	0.146365027886458	0.226006910179672	NA	0.375	0.375
Q9UL41	PNMA3	PNMA family member 3	29944	Q9UL41	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9UL46	PSME2	proteasome activator subunit 2	5721	Q9UL46	Cal33-HSC6	-0.100125451738993	0.196417451616529	-0.509758429889775	6	0.628422540126814	0.711273928028283	NA	0.1875	0.1875
Q9ULC3	RAB23	RAB23, member RAS oncogene family	51715	Q9ULC3	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.875	0
Q9ULC8	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8	29801	Q9ULC8	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9ULD2	MTUS1	microtubule associated scaffold protein 1	57509	Q9ULD2	Cal33-HSC6	0.988525433548497	0.164344881040514	6.01494507945647	5	0.00182569381728848	0.00902982644572502	NA	0.678571428571429	0.428571428571429
Q9ULD5	ZNF777	zinc finger protein 777	27153	Q9ULD5	Cal33-HSC6	0.781409788934962	0.22743590098429	3.43573633517489	5	0.0185204234777241	0.0463957736845582	NA	0.4375	0.3125
Q9ULG1	INO80	INO80 complex ATPase subunit	54617	Q9ULG1	Cal33-HSC6	0.779718602824408	0.443149041672263	1.75949517995587	4	0.153307118194076	0.233890687268777	NA	0.775	0.225
Q9ULH0	KIDINS220	kinase D interacting substrate 220	57498	Q9ULH0	Cal33-HSC6	0.532340618452872	0.0853794908044842	6.2349940651662	6	0.000787706073074101	0.00512986117786866	NA	0.354166666666667	0.270833333333333
Q9ULH1	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	50807	Q9ULH1	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0.125
Q9ULH7	MRTFB	myocardin related transcription factor B	57496	Q9ULH7	Cal33-HSC6	1.43671767797678	0.191795016542304	7.49090202591311	6	0.000292509224705695	0.002668622840868	NA	0.5	0.227272727272727
Q9ULI0	ATAD2B	ATPase family AAA domain containing 2B	54454	Q9ULI0	Cal33-HSC6	1.49193263437604	0.18729599958805	7.96564068457142	6	0.000208380888635062	0.00214027338520658	NA	0.4375	0.270833333333333
Q9ULJ3	ZBTB21	zinc finger and BTB domain containing 21	49854	Q9ULJ3	Cal33-HSC6	1.56689979375322	0.199913140806588	7.83790293840247	6	0.000227899616466853	0.00229630499629893	NA	0.419642857142857	0.133928571428571
Q9ULJ7	ANKRD50	ankyrin repeat domain 50	57182	Q9ULJ7	Cal33-HSC6	0.426835944560705	0.201204834672877	2.12140004118024	6	0.078132145154536	0.138979190040247	NA	0.28125	0.28125
Q9ULL5	PRR12	proline rich 12	57479	Q9ULL5	Cal33-HSC6	-0.500165005190165	0.183744643610404	-2.72206577216297	6	0.0345478888782753	0.074566513073578	NA	0.447916666666667	0.364583333333333
Q9ULM3	YEATS2	YEATS domain containing 2	55689	Q9ULM3	Cal33-HSC6	0.594890588530603	0.187543240322194	3.17201829033453	6	0.0192694694040658	0.0477521104067796	NA	0.346153846153846	0.192307692307692
Q9ULQ0	STRIP2	striatin interacting protein 2	57464	Q9ULQ0	Cal33-HSC6	-0.962032812700434	0.252232800438906	-3.81406704848226	5	0.0124482587542722	0.0343162388516042	NA	0.625	0.208333333333333
Q9ULR3	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	57460	Q9ULR3	Cal33-HSC6	-0.0466575976121844	0.23811436324212	-0.195946170474151	6	0.851120141683857	0.894375023877105	NA	0	0
Q9ULS5	TMCC3	transmembrane and coiled-coil domain family 3	57458	Q9ULS5	Cal33-HSC6	-1.44985415745328	0.221421323354071	-6.54794278839552	6	0.00060689328303587	0.00428458583855035	NA	0.28125	0.28125
Q9ULT0	TTC7A	tetratricopeptide repeat domain 7A	57217	Q9ULT0	Cal33-HSC6	-0.277476306129114	0.111199750876918	-2.49529611299436	6	0.0468253274760748	0.0944040759104447	NA	0.1	0.1
Q9ULT8	HECTD1	HECT domain E3 ubiquitin protein ligase 1	25831	Q9ULT8	Cal33-HSC6	1.85207386370001	0.498173152761707	3.7177311812825	5	0.0137443591206208	0.0368677670093147	NA	0.416666666666667	0.291666666666667
Q9ULU4	ZMYND8	zinc finger MYND-type containing 8	23613	Q9ULU4	Cal33-HSC6	0.329650460390289	0.200056933492918	1.64778323167669	6	0.150494519067067	0.230534196201544	NA	0.364864864864865	0.256756756756757
Q9ULV3	CIZ1	CDKN1A interacting zinc finger protein 1	25792	Q9ULV3	Cal33-HSC6	-0.807562847429575	0.210405600044095	-3.83812430496304	6	0.00857762481051694	0.0262975361619922	NA	0.225	0.225
Q9ULV8	CBLC	Cbl proto-oncogene C	23624	Q9ULV8	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9ULW0	TPX2	TPX2 microtubule nucleation factor	22974	Q9ULW0	Cal33-HSC6	-1.41798119650092	0.234566056062013	-6.04512528499027	6	0.0009273167860675	0.00572204776519171	NA	0.347222222222222	0.291666666666667
